candidate_id,golden_id,field_path,promotion_status,source_priority,confidence,domain
RP-1478,G-RPT-0186,report.section.CH5-PE-039,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1480,G-RPT-0187,report.section.CH5-PE-040,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1482,G-RPT-0188,report.section.CH5-PE-041,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1484,G-RPT-0189,report.section.CH5-PE-042,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1486,G-RPT-0190,report.section.CH5-PE-043,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1488,G-RPT-0191,report.section.CH5-PE-044,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1490,G-RPT-0192,report.section.CH5-PE-045,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1492,G-RPT-0193,report.section.CH5-PE-046,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1494,G-RPT-0194,report.section.CH5-PE-047,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1496,G-RPT-0195,report.section.CH5-PE-048,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1498,G-RPT-0196,report.section.CH5-PE-049,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1501,G-RPT-0197,report.section.CH5-PE-051,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1503,G-RPT-0198,report.section.CH5-PE-052,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1505,G-RPT-0199,report.section.CH5-PE-053,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1507,G-RPT-0200,report.section.CH5-PE-054,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1509,G-RPT-0201,report.section.CH5-PE-055,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1511,G-RPT-0202,report.section.CH5-PE-056,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1513,G-RPT-0203,report.section.CH5-PE-057,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1515,G-RPT-0204,report.section.CH5-PE-058,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1517,G-RPT-0205,report.section.CH5-PE-059,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1519,G-RPT-0206,report.section.CH5-PE-060,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1521,G-RPT-0207,report.section.CH5-PE-061,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1523,G-RPT-0208,report.section.CH5-PE-062,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1525,G-RPT-0209,report.section.CH5-PE-063,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1527,G-RPT-0210,report.section.CH5-PE-064,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1529,G-RPT-0211,report.section.CH5-PE-065,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1531,G-RPT-0212,report.section.CH5-PE-066,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1533,G-RPT-0213,report.section.CH5-PE-067,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1535,G-RPT-0214,report.section.CH5-PE-068,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1537,G-RPT-0215,report.section.CH5-PE-069,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1539,G-RPT-0216,report.section.CH5-PE-070,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1541,G-RPT-0217,report.section.CH5-PE-071,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1543,G-RPT-0218,report.section.CH5-PE-072,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1545,G-RPT-0219,report.section.CH5-PE-073,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1547,G-RPT-0220,report.section.CH5-PE-074,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1549,G-RPT-0221,report.section.CH5-PE-075,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1551,G-RPT-0222,report.section.CH5-PE-076,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1553,G-RPT-0223,report.section.CH5-PE-077,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1555,G-RPT-0224,report.section.CH5-PE-078,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1557,G-RPT-0225,report.section.CH5-PE-079,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1559,G-RPT-0226,report.section.CH5-PE-080,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1561,G-RPT-0227,report.section.CH5-PE-081,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1563,G-RPT-0228,report.section.CH5-PE-082,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1565,G-RPT-0229,report.section.CH5-PE-083,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1567,G-RPT-0230,report.section.CH5-PE-084,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1569,G-RPT-0231,report.section.CH5-PE-085,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1571,G-RPT-0232,report.section.CH5-PE-086,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1573,G-RPT-0233,report.section.CH5-PE-087,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1575,G-RPT-0234,report.section.CH5-PE-088,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1577,G-RPT-0235,report.section.CH5-PE-089,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1579,G-RPT-0236,report.section.CH5-PE-090,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1581,G-RPT-0237,report.section.CH5-PE-091,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1583,G-RPT-0238,report.section.CH5-PE-092,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-050,G-RPT-0239,report.table.CH1-TBL-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-051,G-RPT-0240,report.table.CH1-TBL-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-052,G-RPT-0241,report.table.CH1-TBL-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-053,G-RPT-0242,report.table.CH1-TBL-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-054,G-RPT-0243,report.table.CH1-TBL-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-055,G-RPT-0244,report.table.CH1-TBL-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-056,G-RPT-0245,report.table.CH1-TBL-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-057,G-RPT-0246,report.table.CH1-TBL-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-058,G-RPT-0247,report.table.CH1-TBL-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-059,G-RPT-0248,report.table.CH1-TBL-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-060,G-RPT-0249,report.table.CH1-TBL-011,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-061,G-RPT-0250,report.table.CH1-TBL-012,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-062,G-RPT-0251,report.table.CH1-TBL-013,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-063,G-RPT-0252,report.table.CH1-TBL-014,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-064,G-RPT-0253,report.table.CH1-TBL-015,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-065,G-RPT-0254,report.table.CH1-TBL-016,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-066,G-RPT-0255,report.table.CH1-TBL-017,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-067,G-RPT-0256,report.table.CH1-TBL-018,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-068,G-RPT-0257,report.table.CH1-TBL-019,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-069,G-RPT-0258,report.table.CH1-TBL-020,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-070,G-RPT-0259,report.table.CH1-TBL-021,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-071,G-RPT-0260,report.table.CH1-TBL-022,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-072,G-RPT-0261,report.table.CH1-TBL-023,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-073,G-RPT-0262,report.table.CH1-TBL-024,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-074,G-RPT-0263,report.table.CH1-TBL-025,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-075,G-RPT-0264,report.table.CH1-TBL-026,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-076,G-RPT-0265,report.table.CH1-TBL-027,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-077,G-RPT-0266,report.table.CH1-TBL-028,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-078,G-RPT-0267,report.table.CH1-TBL-029,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-079,G-RPT-0268,report.table.CH1-TBL-030,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-080,G-RPT-0269,report.table.CH1-TBL-031,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-081,G-RPT-0270,report.table.CH1-TBL-032,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-082,G-RPT-0271,report.table.CH1-TBL-033,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-083,G-RPT-0272,report.table.CH1-TBL-034,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-084,G-RPT-0273,report.table.CH1-TBL-035,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-085,G-RPT-0274,report.table.CH1-TBL-036,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-086,G-RPT-0275,report.table.CH1-TBL-037,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-087,G-RPT-0276,report.table.CH1-TBL-038,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-088,G-RPT-0277,report.table.CH1-TBL-039,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-089,G-RPT-0278,report.table.CH1-TBL-040,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-090,G-RPT-0279,report.table.CH1-TBL-041,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-091,G-RPT-0280,report.table.CH1-TBL-042,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-092,G-RPT-0281,report.table.CH1-TBL-043,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-093,G-RPT-0282,report.table.CH1-TBL-044,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-094,G-RPT-0283,report.table.CH1-TBL-045,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-095,G-RPT-0284,report.table.CH1-TBL-046,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-096,G-RPT-0285,report.table.CH1-TBL-047,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-097,G-RPT-0286,report.table.CH1-TBL-048,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-098,G-RPT-0287,report.table.CH1-TBL-049,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-099,G-RPT-0288,report.table.CH1-TBL-050,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-100,G-RPT-0289,report.table.CH1-TBL-051,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-101,G-RPT-0290,report.table.CH1-TBL-052,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-102,G-RPT-0291,report.table.CH1-TBL-053,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-103,G-RPT-0292,report.table.CH1-TBL-054,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-104,G-RPT-0293,report.table.CH1-TBL-055,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-105,G-RPT-0294,report.table.CH1-TBL-056,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-106,G-RPT-0295,report.table.CH1-TBL-057,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-107,G-RPT-0296,report.table.CH1-TBL-058,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-108,G-RPT-0297,report.table.CH1-TBL-059,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-109,G-RPT-0298,report.table.CH1-TBL-060,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-110,G-RPT-0299,report.table.CH1-TBL-061,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-111,G-RPT-0300,report.table.CH1-TBL-062,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-112,G-RPT-0301,report.table.CH1-TBL-063,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-113,G-RPT-0302,report.table.CH1-TBL-064,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-114,G-RPT-0303,report.table.CH1-TBL-065,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-115,G-RPT-0304,report.table.CH1-TBL-066,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-116,G-RPT-0305,report.table.CH1-TBL-067,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-117,G-RPT-0306,report.table.CH1-TBL-068,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-118,G-RPT-0307,report.table.CH1-TBL-069,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-119,G-RPT-0308,report.table.CH1-TBL-070,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-120,G-RPT-0309,report.table.CH1-TBL-071,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-121,G-RPT-0310,report.table.CH1-TBL-072,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-122,G-RPT-0311,report.table.CH1-TBL-073,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-123,G-RPT-0312,report.table.CH1-TBL-074,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-124,G-RPT-0313,report.table.CH1-TBL-075,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-125,G-RPT-0314,report.table.CH1-TBL-076,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-126,G-RPT-0315,report.table.CH1-TBL-077,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-127,G-RPT-0316,report.table.CH1-TBL-078,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-128,G-RPT-0317,report.table.CH1-TBL-079,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-129,G-RPT-0318,report.table.CH1-TBL-080,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-130,G-RPT-0319,report.table.CH1-TBL-081,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-131,G-RPT-0320,report.table.CH1-TBL-082,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-132,G-RPT-0321,report.table.CH1-TBL-083,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-200,G-RPT-0322,report.table.CH2-TBL-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-201,G-RPT-0323,report.table.CH2-TBL-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-202,G-RPT-0324,report.table.CH2-TBL-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-203,G-RPT-0325,report.table.CH2-TBL-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-204,G-RPT-0326,report.table.CH2-TBL-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-205,G-RPT-0327,report.table.CH2-TBL-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-206,G-RPT-0328,report.table.CH2-TBL-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-207,G-RPT-0329,report.table.CH2-TBL-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-208,G-RPT-0330,report.table.CH2-TBL-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-209,G-RPT-0331,report.table.CH2-TBL-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-210,G-RPT-0332,report.table.CH2-TBL-011,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-211,G-RPT-0333,report.table.CH2-TBL-012,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-212,G-RPT-0334,report.table.CH2-TBL-013,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-213,G-RPT-0335,report.table.CH2-TBL-014,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-214,G-RPT-0336,report.table.CH2-TBL-015,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-215,G-RPT-0337,report.table.CH2-TBL-016,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-216,G-RPT-0338,report.table.CH2-TBL-017,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-217,G-RPT-0339,report.table.CH2-TBL-018,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-218,G-RPT-0340,report.table.CH2-TBL-019,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-219,G-RPT-0341,report.table.CH2-TBL-020,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-220,G-RPT-0342,report.table.CH2-TBL-021,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-221,G-RPT-0343,report.table.CH2-TBL-022,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-222,G-RPT-0344,report.table.CH2-TBL-023,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-223,G-RPT-0345,report.table.CH2-TBL-024,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-224,G-RPT-0346,report.table.CH2-TBL-025,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-225,G-RPT-0347,report.table.CH2-TBL-026,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-226,G-RPT-0348,report.table.CH2-TBL-027,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-227,G-RPT-0349,report.table.CH2-TBL-028,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-228,G-RPT-0350,report.table.CH2-TBL-029,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-229,G-RPT-0351,report.table.CH2-TBL-030,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-230,G-RPT-0352,report.table.CH2-TBL-031,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-231,G-RPT-0353,report.table.CH2-TBL-032,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-232,G-RPT-0354,report.table.CH2-TBL-033,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-233,G-RPT-0355,report.table.CH2-TBL-034,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-400,G-RPT-0356,report.table.CAL-TBL-P00119-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-401,G-RPT-0357,report.table.CAL-TBL-P00119-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-402,G-RPT-0358,report.table.CAL-TBL-P00119-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-403,G-RPT-0359,report.table.CAL-TBL-P00119-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-404,G-RPT-0360,report.table.CAL-TBL-P00119-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-405,G-RPT-0361,report.table.CAL-TBL-P00119-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-406,G-RPT-0362,report.table.CAL-TBL-P00119-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-407,G-RPT-0363,report.table.CAL-TBL-P00119-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-408,G-RPT-0364,report.table.CAL-TBL-P00119-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-409,G-RPT-0365,report.table.CAL-TBL-P00119-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-410,G-RPT-0366,report.table.CAL-TBL-P00119-011,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-411,G-RPT-0367,report.table.CAL-TBL-P00119-012,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-412,G-RPT-0368,report.table.CAL-TBL-P00119-013,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-413,G-RPT-0369,report.table.CAL-TBL-P00125-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-414,G-RPT-0370,report.table.CAL-TBL-P00125-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-415,G-RPT-0371,report.table.CAL-TBL-P00125-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-416,G-RPT-0372,report.table.CAL-TBL-P00125-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-417,G-RPT-0373,report.table.CAL-TBL-P00128-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-418,G-RPT-0374,report.table.CAL-TBL-P00128-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-419,G-RPT-0375,report.table.CAL-TBL-P00128-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-420,G-RPT-0376,report.table.CAL-TBL-P00131-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-421,G-RPT-0377,report.table.CAL-TBL-P00131-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-422,G-RPT-0378,report.table.CAL-TBL-P00131-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-423,G-RPT-0379,report.table.CAL-TBL-P00131-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-424,G-RPT-0380,report.table.CAL-TBL-P00131-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-425,G-RPT-0381,report.table.CAL-TBL-P00131-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-426,G-RPT-0382,report.table.CAL-TBL-P00131-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-427,G-RPT-0383,report.table.CAL-TBL-P00131-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-428,G-RPT-0384,report.table.CAL-TBL-P00132-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-429,G-RPT-0385,report.table.CAL-TBL-P00132-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-430,G-RPT-0386,report.table.CAL-TBL-P00132-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-431,G-RPT-0387,report.table.CAL-TBL-P00132-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-432,G-RPT-0388,report.table.CAL-TBL-P00133-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-433,G-RPT-0389,report.table.CAL-TBL-P00133-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-434,G-RPT-0390,report.table.CAL-TBL-P00133-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-435,G-RPT-0391,report.table.CAL-TBL-P00133-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-436,G-RPT-0392,report.table.CAL-TBL-P00133-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-437,G-RPT-0393,report.table.CAL-TBL-P00133-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-438,G-RPT-0394,report.table.CAL-TBL-P00133-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
