traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0046,F4-P1-036,girder_layout,桁作成,基準線に平行な鈑桁の作成|src:F4-1-036,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,14,4.2(4),桁作成画面,NONE,「基準線に平行（鈑桁）にて指定を行って下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0047,F4-P1-037,alignment,座標変換,変換座標系と基準点の指定|src:F4-1-037,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,15,4.2(5),座標変換の設定画面,NONE,「変換座標系座標基準点となる交点と座標座標変換後のX軸となる交点を選択入力していただきOKをクリックして下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0048,F4-P1-038,cross_section_lines,出力指定,橋軸線と横断線の出力指定|src:F4-1-038,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,16,4.2(6),出力指定画面,NONE,「線形計算結果および設計に必要な橋軸線および横断線を指定して下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0049,F4-P1-039,cross_section_lines,出力指定,出力順序自動ソート|src:F4-1-039,Phase1_optional,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,16,4.2(6),出力指定画面,NONE,「出力順序自動をセットすると計算書表示順序を座標結果より内部的にソーティングされます」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0050,F4-P1-040,cross_section_lines,線属性指定,橋軸線と横断線の線属性指定|src:F4-1-040,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,16,4.2(7),線の属性入力画面,NONE,「設計情報として橋軸線および横断線に各線属性を指定して下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0051,F4-P1-041,longitudinal_alignment,線形計算変換,縦断線の確認|src:F4-1-041,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,17,5.1(1),線形計算変換画面,NONE,「線形プログラムにて指定した縦断線の出力項目および属性が確認出来ます間違った項目があった場合は線形計算まで戻り再度指定して下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0052,F4-P1-042,cross_section_lines,線形計算変換,横断部材の指定|src:F4-1-042,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,18,5.1(2),線形計算変換画面,NONE,「線形プログラムにて指定した横断部材の出力項目・属性および設計の横断部材条件が確認・指定出来ます」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0053,F4-P1-043,cross_section_lines,線形計算変換,横梁の設計対象外指定|src:F4-1-043,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,18,5.1(2),線形計算変換画面,NONE,「横梁線中心横梁腹板が指定出来ますが設計では横梁は設計対象外となっております横梁線中心横梁腹板は基本的に指定しないで下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0054,F4-P1-044,bridge_basic_conditions,適用規模_主桁本数,RC鈑桁の主桁本数上限|src:F4-1-044,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,主桁本数上限等のソフト制限はAPOLLO仕様として記録する。,ソフト適用規模,MAN-003,22,3-2,適用範囲表,NONE,「RC鈑桁：15」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0055,F4-P1-044,bridge_basic_conditions,適用規模_主桁本数,RC鈑桁の主桁本数上限|src:F4-1-044,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P0,実橋の主桁本数・支間はプロジェクト決定。Phase1対象（4〜6本等）は調査スコープであり基準が一意決定する値ではない。,プロジェクト決定とソフト制限の分離,MAN-003,22,3-2,適用範囲表,NONE,「RC鈑桁：15」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0056,F4-P1-045,bridge_basic_conditions,適用規模_横断線数,最大横断線数|src:F4-1-045,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,主桁本数上限等のソフト制限はAPOLLO仕様として記録する。,ソフト適用規模,MAN-003,22,3-2,適用範囲表,NONE,「横断線数 120」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0057,F4-P1-045,bridge_basic_conditions,適用規模_横断線数,最大横断線数|src:F4-1-045,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P0,実橋の主桁本数・支間はプロジェクト決定。Phase1対象（4〜6本等）は調査スコープであり基準が一意決定する値ではない。,プロジェクト決定とソフト制限の分離,MAN-003,22,3-2,適用範囲表,NONE,「横断線数 120」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0058,F4-P1-046,girder_layout,コントロールプログラム,非合成鈑桁の実行順序|src:F4-1-046,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-003,NONE,11,2-2-2,コントロール画面,「左上から右下へ実行して頂く配置」,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0059,F4-P1-047,bearing,支承条件データ,支点条件のチェックリスト反映|src:F4-1-047,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P1,支承条件の入力値（固定/可動等）は工事条件として設計者が与える。基準は制約を与えても一意には定めない。,マニュアルに設計未使用の記載がある件は注記,MAN-005,12,3.4(1),支承条件画面,NONE,「支点条件につきましてはチェックリストのみ反映されます設計としては入力値を使用しておりません入力項目は変更せずOKで作業を進めて頂いて問題御座いません」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0060,F4-P1-047,bearing,支承条件データ,支点条件のチェックリスト反映|src:F4-1-047,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_SUBSTRUCTURE,P2,支承条件のモデル化が下部構造・支承の示方書規定とどう関係するか確認する（支承設計そのものは別モジュールの可能性）。,支承設計範囲の境界確認,MAN-005,12,3.4(1),支承条件画面,NONE,「支点条件につきましてはチェックリストのみ反映されます設計としては入力値を使用しておりません入力項目は変更せずOKで作業を進めて頂いて問題御座いません」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0061,F4-P1-048,bearing,支承条件データ,支点沈下バネの選択|src:F4-1-048,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P1,支承条件の入力値（固定/可動等）は工事条件として設計者が与える。基準は制約を与えても一意には定めない。,マニュアルに設計未使用の記載がある件は注記,MAN-005,20,4.4,支点沈下バネ画面,NONE,「なし支点沈下を考慮支点バネを考慮を選択し各対応タグのデータをご入力下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0062,F4-P1-048,bearing,支承条件データ,支点沈下バネの選択|src:F4-1-048,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_SUBSTRUCTURE,P2,支承条件のモデル化が下部構造・支承の示方書規定とどう関係するか確認する（支承設計そのものは別モジュールの可能性）。,支承設計範囲の境界確認,MAN-005,20,4.4,支点沈下バネ画面,NONE,「なし支点沈下を考慮支点バネを考慮を選択し各対応タグのデータをご入力下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0063,F4-P1-049,bearing,支承線作成,桁端・支承線の名前と距離設定|src:F4-1-049,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P1,支承条件の入力値（固定/可動等）は工事条件として設計者が与える。基準は制約を与えても一意には定めない。,マニュアルに設計未使用の記載がある件は注記,MAN-003,13,4.2(2),桁端・支承線作成画面,NONE,「桁端線と支承線の名前と距離の設定を行って下さい描画をクリックしますと画面上に表示されますのでご確認後OKをクリックして下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0064,F4-P1-049,bearing,支承線作成,桁端・支承線の名前と距離設定|src:F4-1-049,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_SUBSTRUCTURE,P2,支承条件のモデル化が下部構造・支承の示方書規定とどう関係するか確認する（支承設計そのものは別モジュールの可能性）。,支承設計範囲の境界確認,MAN-003,13,4.2(2),桁端・支承線作成画面,NONE,「桁端線と支承線の名前と距離の設定を行って下さい描画をクリックしますと画面上に表示されますのでご確認後OKをクリックして下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0065,F4-P1-050,bearing,支承線作成,桁端線と支承線の描画確認|src:F4-1-050,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P1,支承条件の入力値（固定/可動等）は工事条件として設計者が与える。基準は制約を与えても一意には定めない。,マニュアルに設計未使用の記載がある件は注記,MAN-003,13,4.2(2),桁端・支承線作成画面,NONE,「描画をクリックしますと画面上に表示されますのでご確認後OKをクリックして下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0066,F4-P1-050,bearing,支承線作成,桁端線と支承線の描画確認|src:F4-1-050,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_SUBSTRUCTURE,P2,支承条件のモデル化が下部構造・支承の示方書規定とどう関係するか確認する（支承設計そのものは別モジュールの可能性）。,支承設計範囲の境界確認,MAN-003,13,4.2(2),桁端・支承線作成画面,NONE,「描画をクリックしますと画面上に表示されますのでご確認後OKをクリックして下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0067,F4-P1-051,standard_section,単位重量・物理定数データ,単位重量と物理定数の入力|src:F4-1-051,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準断面・形鋼選定の推奨がデザインデータブック等にあるか確認する。APOLLOの標準値と同一視しない。,標準断面は実務資料照合,MAN-005,7,2.3(1),使用材料データ画面,NONE,「単位重量・物理定数 データ」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0068,F4-P1-051,standard_section,単位重量・物理定数データ,単位重量と物理定数の入力|src:F4-1-051,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,標準として提示される断面が示方書の幅厚比等を満たす前提になっているか、照合観点を確認する。,標準断面も基準制約の下,MAN-005,7,2.3(1),使用材料データ画面,NONE,「単位重量・物理定数 データ」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0069,F4-P1-052,standard_section,使用材料データ,使用材料の選択と入力|src:F4-1-052,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準断面・形鋼選定の推奨がデザインデータブック等にあるか確認する。APOLLOの標準値と同一視しない。,標準断面は実務資料照合,MAN-005,7,2.3(2),使用材料データ画面,NONE,「補足説明も御座いますが降伏点一定鋼材をご使用の場合は変化板厚を40として下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0070,F4-P1-052,standard_section,使用材料データ,使用材料の選択と入力|src:F4-1-052,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,標準として提示される断面が示方書の幅厚比等を満たす前提になっているか、照合観点を確認する。,標準断面も基準制約の下,MAN-005,7,2.3(2),使用材料データ画面,NONE,「補足説明も御座いますが降伏点一定鋼材をご使用の場合は変化板厚を40として下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0071,F4-P1-053,standard_section,許容応力度データ,許容応力度の入力|src:F4-1-053,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準断面・形鋼選定の推奨がデザインデータブック等にあるか確認する。APOLLOの標準値と同一視しない。,標準断面は実務資料照合,MAN-005,8,2.3(3),許容応力度データ画面,NONE,「許容応力度 データ」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0072,F4-P1-053,standard_section,許容応力度データ,許容応力度の入力|src:F4-1-053,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,標準として提示される断面が示方書の幅厚比等を満たす前提になっているか、照合観点を確認する。,標準断面も基準制約の下,MAN-005,8,2.3(3),許容応力度データ画面,NONE,「許容応力度 データ」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0073,F4-P1-054,standard_section,主桁全体データ,有効モーメントの最小量入力|src:F4-1-054,Phase1_optional,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準断面・形鋼選定の推奨がデザインデータブック等にあるか確認する。APOLLOの標準値と同一視しない。,標準断面は実務資料照合,MAN-005,22,5.1(1),主桁全体データ画面,NONE,「有効モーメントの最小量とは不等径間等により微少な負曲げモーメントが支間中央に存在する場合等に強制的(設計者様のご判断により)微少断面力を無視したい場合に最小量をご入力下さい」「解析結果の断面力をそのまま設計断面力とする場合は0とご入力下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0074,F4-P1-054,standard_section,主桁全体データ,有効モーメントの最小量入力|src:F4-1-054,Phase1_optional,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,標準として提示される断面が示方書の幅厚比等を満たす前提になっているか、照合観点を確認する。,標準断面も基準制約の下,MAN-005,22,5.1(1),主桁全体データ画面,NONE,「有効モーメントの最小量とは不等径間等により微少な負曲げモーメントが支間中央に存在する場合等に強制的(設計者様のご判断により)微少断面力を無視したい場合に最小量をご入力下さい」「解析結果の断面力をそのまま設計断面力とする場合は0とご入力下さい」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0075,F4-P1-055,standard_section,主桁桁高データ,桁高の入力方法選択|src:F4-1-055,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準断面・形鋼選定の推奨がデザインデータブック等にあるか確認する。APOLLOの標準値と同一視しない。,標準断面は実務資料照合,MAN-005,23,5.2(1),主桁桁高データ画面,NONE,「桁高の入力方法としては桁高一定下フランジ変化上フランジ変化が設計可能となっております」,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
