golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-0072,report,report.section.CAL-P00688-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(1)設計荷重 荷重組合せ表,,,,text,CAL-P00688-CAL-SEC-3.3.4-001,RP-749,calc_pdf_p688,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0073,report,report.section.CAL-P00696-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(3)断面計算 代表グループ1 CR1-026,,,,text,CAL-P00696-CAL-SEC-3.3.4-001,RP-754,calc_pdf_p696,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0074,report,report.section.CAL-P00704-CAL-SEC-3.3.5-001,ENT-LINE-ACL,3.3.5 端支点上横桁の設計 代表CR1-001(端支点S1側),,,,text,CAL-P00704-CAL-SEC-3.3.5-001,RP-758,calc_pdf_p704,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0075,report,report.section.CAL-P00735-CAL-SEC-3.3.6-001,ENT-LINE-ACL,3.3.6 中間支点上横桁の設計 代表CR1-009(中間支点PR1側),,,,text,CAL-P00735-CAL-SEC-3.3.6-001,RP-767,calc_pdf_p735,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0076,report,report.section.CAL-P00762-CAL-SEC-3.3.7-001,ENT-LINE-ACL,3.3.7 横桁補剛材の計算 道示II13.4垂直/水平補剛材,,,,text,CAL-P00762-CAL-SEC-3.3.7-001,RP-775,calc_pdf_p762,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0077,report,report.section.CAL-P00765-CAL-SEC-3.4-001,ENT-LINE-ACL,3.4 端部ブラケットの設計,,,,text,CAL-P00765-CAL-SEC-3.4-001,RP-803,calc_pdf_p765,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0078,report,report.section.CAL-P00766-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1 S1側 設計方針,,,,text,CAL-P00766-CAL-SEC-3.4.1-001,RP-805,calc_pdf_p766,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0079,report,report.section.CAL-P00767-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.2 断面力 取付部断面力,,,,text,CAL-P00767-CAL-SEC-3.4.1-001,RP-809,calc_pdf_p767,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0080,report,report.section.CAL-P00770-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.3 断面計算,,,,text,CAL-P00770-CAL-SEC-3.4.1-001,RP-816,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0081,report,report.section.CAL-P00773-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.4 補剛材の計算,,,,text,CAL-P00773-CAL-SEC-3.4.1-001,RP-821,calc_pdf_p773,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0082,report,report.section.CAL-P00774-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.5 活荷重たわみの照査,,,,text,CAL-P00774-CAL-SEC-3.4.1-001,RP-824,calc_pdf_p774,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0083,report,report.section.CAL-P00777-CAL-SEC-3.4.2-001,ENT-LINE-ACL,3.4.2 S2側 S2側ブラケット設計,,,,text,CAL-P00777-CAL-SEC-3.4.2-001,RP-829,calc_pdf_p777,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0084,report,report.section.CAL-P00788-CAL-SEC-3.5-001,ENT-LINE-ACL,3.5 横構の設計,,,,text,CAL-P00788-CAL-SEC-3.5-001,RP-869,calc_pdf_p788,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0085,report,report.section.CAL-P00789-CAL-SEC-3.5.1-001,ENT-LINE-ACL,3.5.1 設計方針,,,,text,CAL-P00789-CAL-SEC-3.5.1-001,RP-871,calc_pdf_p789,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0086,report,report.section.CAL-P00791-CAL-SEC-3.5.2-001,ENT-LINE-ACL,3.5.2 風荷重および地震の影響,,,,text,CAL-P00791-CAL-SEC-3.5.2-001,RP-877,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0087,report,report.section.CAL-P00792-CAL-SEC-3.5.3-001,ENT-LINE-ACL,3.5.3 設計断面力 部材軸力表(コード/長さ/Secθ/Nw/Ne/N),,,,text,CAL-P00792-CAL-SEC-3.5.3-001,RP-881,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0088,report,report.section.CAL-P00793-CAL-SEC-3.5.4-001,ENT-LINE-ACL,3.5.4 断面の決定,,,,text,CAL-P00793-CAL-SEC-3.5.4-001,RP-884,calc_pdf_p793,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0089,report,report.section.CAL-P00797-CAL-SEC-3.5.5-001,ENT-LINE-ACL,3.5.5 計算結果一覧,,,,text,CAL-P00797-CAL-SEC-3.5.5-001,RP-887,calc_pdf_p797,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0090,report,report.section.CAL-P00800-CAL-SEC-3.5.6-001,ENT-LINE-ACL,3.5.6 支点部水平支承補強計算 PU15/PR1/PR2/AR2,,,,text,CAL-P00800-CAL-SEC-3.5.6-001,RP-890,calc_pdf_p800,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0091,report,report.section.CAL-P00817-CAL-SEC-3.6-001,ENT-LINE-ACL,3.6 巻き立てコンクリートの設計,,,,text,CAL-P00817-CAL-SEC-3.6-001,RP-920,calc_pdf_p817,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0092,report,report.section.CAL-P00818-CAL-SEC-3.6.1-001,ENT-LINE-ACL,3.6.1 設計方針,,,,text,CAL-P00818-CAL-SEC-3.6.1-001,RP-922,calc_pdf_p818,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0093,report,report.section.CAL-P00819-CAL-SEC-3.6.2-001,ENT-LINE-ACL,3.6.2 本体部 端支点S1,,,,text,CAL-P00819-CAL-SEC-3.6.2-001,RP-927,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0094,report,report.section.CAL-P00820-CAL-SEC-3.6.2-001,ENT-LINE-ACL,端支点S2 本体部,,,,text,CAL-P00820-CAL-SEC-3.6.2-001,RP-931,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0095,report,report.section.CAL-P00821-CAL-SEC-3.6.2-001,ENT-LINE-ACL,中間支点PR1/PR2 本体部,,,,text,CAL-P00821-CAL-SEC-3.6.2-001,RP-935,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0096,report,report.section.CAL-P00822-CAL-SEC-3.6.3-001,ENT-LINE-ACL,3.6.3 下端突起部 端支点S1/S2,,,,text,CAL-P00822-CAL-SEC-3.6.3-001,RP-939,calc_pdf_p822,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0097,report,report.section.CAL-P00840-CAL-SEC-3.6.4-001,ENT-LINE-ACL,3.6.4 支点上横桁ずれ止め計算,,,,text,CAL-P00840-CAL-SEC-3.6.4-001,RP-947,calc_pdf_p840,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0098,report,report.section.CAL-P00842-CAL-SEC-3.7-001,ENT-LINE-ACL,3.7 疲労設計,,,,text,CAL-P00842-CAL-SEC-3.7-001,RP-974,calc_pdf_p842,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0099,report,report.section.CAL-P00843-CAL-SEC-3.7.1-001,ENT-LINE-ACL,3.7.1 主桁の疲労設計,,,,text,CAL-P00843-CAL-SEC-3.7.1-001,RP-976,calc_pdf_p843,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0100,report,report.section.CAL-P00845-CAL-SEC-3.7.1-001,ENT-LINE-ACL,3.7.1.2 疲労照査必要性判定,,,,text,CAL-P00845-CAL-SEC-3.7.1-001,RP-980,calc_pdf_p845,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0101,report,report.section.CAL-P00860-CAL-SEC-3.7.2-001,ENT-LINE-ACL,3.7.2 横桁の疲労設計,,,,text,CAL-P00860-CAL-SEC-3.7.2-001,RP-996,calc_pdf_p860,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0102,report,report.section.CAL-P00872-CAL-SEC-4.1-001,ENT-LINE-ACL,4.1 主構断面力の計算,,,,text,CAL-P00872-CAL-SEC-4.1-001,RP-1043,calc_pdf_p872,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0103,report,report.section.CAL-P00873-CAL-SEC-4.1.1-001,ENT-LINE-ACL,4.1.1 解析方針,,,,text,CAL-P00873-CAL-SEC-4.1.1-001,RP-1045,calc_pdf_p873,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0104,report,report.section.CAL-P00874-CAL-SEC-4.1.2-001,ENT-LINE-ACL,4.1.2 荷重強度,,,,text,CAL-P00874-CAL-SEC-4.1.2-001,RP-1053,calc_pdf_p874,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0105,report,report.section.CAL-P00876-CAL-SEC-4.1.2-001,ENT-LINE-ACL,(2) 死荷重 1) 合成前死荷重,,,,text,CAL-P00876-CAL-SEC-4.1.2-001,RP-1057,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0106,report,report.section.CAL-P00881-CAL-SEC-4.1.2-001,ENT-LINE-ACL,2) 合成後死荷重,,,,text,CAL-P00881-CAL-SEC-4.1.2-001,RP-1060,calc_pdf_p881,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0107,report,report.section.CAL-P00893-CAL-SEC-4.1.2-001,ENT-LINE-ACL,(3) 活荷重,,,,text,CAL-P00893-CAL-SEC-4.1.2-001,RP-1063,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0108,report,report.section.CAL-P00893-CAL-SEC-4.1.2-003,ENT-LINE-ACL,(4) 組み合わせ係数および荷重係数,,,,text,CAL-P00893-CAL-SEC-4.1.2-003,RP-1066,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0109,report,report.section.CAL-P00894-CAL-SEC-4.1.2-001,ENT-LINE-ACL,(5) 巻き立てコンクリート荷重,,,,text,CAL-P00894-CAL-SEC-4.1.2-001,RP-1069,calc_pdf_p894,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0110,report,report.section.CAL-P00900-CAL-SEC-4.1.3-001,ENT-LINE-ACL,4.1.3 格点番号および部材番号,,,,text,CAL-P00900-CAL-SEC-4.1.3-001,RP-1073,calc_pdf_p900,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0111,report,report.section.CAL-P00901-CAL-SEC-4.1.4-001,ENT-LINE-ACL,4.1.4 格点座標および仮定剛度,,,,text,CAL-P00901-CAL-SEC-4.1.4-001,RP-1076,calc_pdf_p901,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0112,report,report.section.CAL-P00904-CAL-SEC-4.1.5-001,ENT-LINE-ACL,4.1.5 格子解析データ,,,,text,CAL-P00904-CAL-SEC-4.1.5-001,RP-1081,calc_pdf_p904,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0113,report,report.section.CAL-P00904-CAL-SEC-4.1.5-002,ENT-LINE-ACL,4.1.5.1 前死荷重,,,,text,CAL-P00904-CAL-SEC-4.1.5-002,RP-1083,calc_pdf_p904,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0114,report,report.section.CAL-P01026-CAL-SEC-4.1.5-001,ENT-LINE-ACL,4.1.5.2 後死荷重,,,,text,CAL-P01026-CAL-SEC-4.1.5-001,RP-1086,calc_pdf_p1026,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0115,report,report.section.CAL-P01115-CAL-SEC-4.1.6-001,ENT-LINE-ACL,4.1.6 格子解析結果,,,,text,CAL-P01115-CAL-SEC-4.1.6-001,RP-1089,calc_pdf_p1115,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0116,report,report.section.CAL-P01115-CAL-SEC-4.1.6-002,ENT-LINE-ACL,4.1.6.1 前死荷重結果,,,,text,CAL-P01115-CAL-SEC-4.1.6-002,RP-1091,calc_pdf_p1115,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0117,report,report.section.CAL-P01130-CAL-SEC-4.1.6-001,ENT-LINE-ACL,4.1.6.2 後死荷重結果,,,,text,CAL-P01130-CAL-SEC-4.1.6-001,RP-1094,calc_pdf_p1130,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0118,report,report.section.CAL-P01266-CAL-SEC-4.1.7-001,ENT-LINE-ACL,4.1.7 断面力,,,,text,CAL-P01266-CAL-SEC-4.1.7-001,RP-1097,calc_pdf_p1266,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0119,report,report.section.CAL-P01266-CAL-SEC-4.1.7-002,ENT-LINE-ACL,(1)主桁断面力,,,,text,CAL-P01266-CAL-SEC-4.1.7-002,RP-1099,calc_pdf_p1266,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0120,report,report.section.CAL-P01275-CAL-SEC-4.1.7-001,ENT-LINE-ACL,(2)横桁断面力,,,,text,CAL-P01275-CAL-SEC-4.1.7-001,RP-1102,calc_pdf_p1275,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0121,report,report.section.CAL-P01280-CAL-SEC-4.1.7-001,ENT-LINE-ACL,(3)クリープ・乾燥収縮・温度差の断面力,,,,text,CAL-P01280-CAL-SEC-4.1.7-001,RP-1105,calc_pdf_p1280,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0122,report,report.section.CAL-P01282-CAL-SEC-4.1.7-001,ENT-LINE-ACL,(4)断面照査用断面力,,,,text,CAL-P01282-CAL-SEC-4.1.7-001,RP-1110,calc_pdf_p1282,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0123,report,report.section.CAL-P01283-CAL-SEC-4.2-001,ENT-LINE-ACL,4.2 主桁の設計,,,,text,CAL-P01283-CAL-SEC-4.2-001,RP-1172,calc_pdf_p1283,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type section_header).
G-RPT-0124,report,report.section.CAL-P01284-CAL-SEC-4.2.1-001,ENT-LINE-ACL,4.2.1 設計方針,,,,text,CAL-P01284-CAL-SEC-4.2.1-001,RP-1174,calc_pdf_p1284,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0125,report,report.section.CAL-P01287-CAL-SEC-4.2.2-001,ENT-LINE-ACL,4.2.2 床版有効幅の計算,,,,text,CAL-P01287-CAL-SEC-4.2.2-001,RP-1185,calc_pdf_p1287,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0126,report,report.section.CAL-P01299-CAL-SEC-4.2.3-001,ENT-LINE-ACL,4.2.3 断面諸量,,,,text,CAL-P01299-CAL-SEC-4.2.3-001,RP-1188,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0127,report,report.section.CAL-P01318-CAL-SEC-4.2.4-001,ENT-LINE-ACL,4.2.4 断面の応力度照査(耐荷性能の照査),,,,text,CAL-P01318-CAL-SEC-4.2.4-001,RP-1195,calc_pdf_p1318,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0128,report,report.section.CAL-P01319-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-1(Sup-1) その1(完成時),,,,text,CAL-P01319-CAL-SEC-4.2.4-001,RP-1198,calc_pdf_p1319,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0129,report,report.section.CAL-P01400-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-2(Span 1) その2-1(完成時),,,,text,CAL-P01400-CAL-SEC-4.2.4-001,RP-1210,calc_pdf_p1400,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0130,report,report.section.CAL-P01451-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-3(C1) 断面照査(完成時),,,,text,CAL-P01451-CAL-SEC-4.2.4-001,RP-1212,calc_pdf_p1451,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0131,report,report.section.CAL-P01520-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-4(PK前) 断面照査,,,,text,CAL-P01520-CAL-SEC-4.2.4-001,RP-1214,calc_pdf_p1520,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0132,report,report.section.CAL-P01598-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-5(PK後活) 断面照査,,,,text,CAL-P01598-CAL-SEC-4.2.4-001,RP-1216,calc_pdf_p1598,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
G-RPT-0133,report,report.section.CAL-P01680-CAL-SEC-4.2.4-001,ENT-LINE-ACL,AG1 Sec-6(PR1) 断面照査(完成時),,,,text,CAL-P01680-CAL-SEC-4.2.4-001,RP-1218,calc_pdf_p1680,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation section heading (type subsection_header).
